_id,Loại dự án,Tên dự án,Đường,Thành phố,Chủ đầu tư,Trạng thái,Diện tích(m²),Ngày đăng,Tổng vốn đầu tư(tỷ đồng),Xếp hạng,Mô tả
66f8fa298ac175583333e90a,Căn hộ chung cư,Dự án căn hộ Terra Luxury Bình Chánh,đường 7,khu dân cư 13E Intresco,Công ty Cổ phần Địa ốc Khang Nam,Đang mở bán,4900.4,16/05/2024 9:36 AM,chưa cập nhật,5.0,"Terra Luxury là dự án căn hộ nằm tại đường 7, khu dân cư 13E Intresco, xã Phong Phú, huyện Bình Chánh, TP.HCM. Dự án cách ĐH Kinh tế và ĐH Văn Hiến chỉ 2 phút di chuyển, 7 phút đến ĐH Rmit và ĐH Tôn Đức Thắng. Ngoài ra, từ dự án cư dân cũng dễ dàng di chuyển ra đường Quốc lộ 1A, bệnh viện Tâm Đức, bến xe quận 8, Lotte Mart… chỉ trong vòng 6-10 phút."
66f8fa2d8ac175583333e90b,Bất Động Sản Nghỉ Dưỡng,Libera Nha Trang: Tổ hợp căn hộ nghỉ dưỡng tại Khánh Hòa,Đại lộ Phạm Văn Đồng,Khu vực Bãi Tiên,Công ty Cổ phần Vega City,Đang mở bán,438100.0,18/05/2024 1:06 PM,12500.0,5.0,"Libera Nha Trang là Tổ hợp nghỉ dưỡng – thương mại – giải trí tọa lạc tại Đại lộ Phạm Văn Đồng, Khu vực Bãi Tiên, khóm Đường Đệ, phường Vĩnh Hòa, TP.Nha Trang, tỉnh Khánh Hòa. Dự án cách bến du thuyền Marina Nha Trang 5 phút lái xe, cách trung tâm cũ Trần Phú 10 phút lái xe và thuận tiện di chuyển đến Tháp Bà Po Nagar, ga Nha Trang, cảng tàu Quốc tế Nha Trang, sân bay Quốc tế Cam Ranh…"
66f8fa2f8ac175583333e90c,Căn hộ chung cư,Regal Residence Luxury: Dự án căn hộ tại Quảng Bình,TP. Đồng Hới,Quảng Bình,Công ty Cổ phần Đất Xanh Miền Trung,Đang mở bán,4122.25,18/05/2024 4:19 PM,chưa cập nhật,chưa có đánh giá,"Regal Residence Luxury tọa lạc tại mặt tiền đường Võ Nguyên Giáp, bao quanh các tuyến đường rộng lớn 32-36m thuộc vị trí trung tâm và đặc biệt nhất bán đảo Bảo Ninh, TP Đồng Hới, tỉnh Quảng Bình."
66f8fa318ac175583333e90d,Căn hộ chung cư,Bcons Avenue Bình Thắng: Dự án căn hộ tại TP.Dĩ An,mặt tiền Đại lộ Võ Nguyên Giáp (tên cũ: Xa lộ Hà Nội),khu phố Hiệp Thắng,Công ty Cổ phần Đầu tư Xây dựng Bcons,Đang mở bán,12000.0,20/05/2024 10:46 AM,chưa cập nhật,chưa có đánh giá,"Bcons Avenue Bình Thắng tọa lạc tại mặt tiền Đại lộ Võ Nguyên Giáp (tên cũ: Xa lộ Hà Nội), khu phố Hiệp Thắng, phường Bình Thắng, TP.Dĩ An, tỉnh Bình Dương. Từ dự án cư dân có thể thừa hưởng hàng loạt tiện ích vui chơi, giải trí và giáo dục trong khu vực như: Khu du lịch Suối Tiên, Đại học Quốc gia TP.HCM, bến xe Miền Đông mới…."
66f8fa348ac175583333e90e,Căn hộ chung cư,Destino Centro: Dự án căn hộ tại Long An,số 54 Quốc Lộ 1A,xã Mỹ Yên,Công ty Cổ phần Bất động sản Seaholdings,Đang mở bán,27000.0,18/05/2024 5:11 PM,chưa cập nhật,chưa có đánh giá,"Destino Centro là dự án căn hộ tọa lạc tại số 54 Quốc Lộ 1A, xã Mỹ Yên, huyện Bến Lức, tỉnh Long An. Dự án có vị trí gần với chợ Bình Chánh và nằm ngay cửa ngõ phía Tây TP.HCM, kết nối hạ tầng, giao thông thuận tiện với các khu vực khác của Long An cũng như TP.HCM và các tỉnh miền Tây."
66f8fa388ac175583333e90f,Bất Động Sản Nghỉ Dưỡng,Nam Ô Heritage: Khu du lịch sinh thái tại Đà Nẵng,đường Nguyễn Tất Thành,Liên Chiểu,Công ty Cổ phần Tập đoàn Trung Thủy,Đang mở bán,365000.0,20/05/2024 9:47 AM,chưa cập nhật,chưa có đánh giá,"Dự án Nam Ô Heritage tọa lạc tại đường Nguyễn Tất Thành phường Hòa Hiệp Nam, Quận Liên Chiểu, TP. Đà Nẵng. Dự án nằm ôm trọn đường bờ biển làng chài hơn 700 tuổi Nam Ô, sở hữu vị trí đắc địa trên hành trình di sản Huế – Đà Nẵng – Hội An."
66f8fa3b8ac175583333e910,Căn hộ chung cư,"Hodeco Seavillage: Dự án căn hộ, khách sạn tại Vũng Tàu",Đường 3 tháng 2,TP.Vũng Tàu,Công ty Cổ phần Phát triển Nhà Bà Rịa - Vũng Tàu (Hodeco),Đang mở bán,47000.0,20/05/2024 9:53 AM,1148.0,chưa có đánh giá,"Dự án Khu nhà ở, khách sạn Hodeco Seavillage có vị trí nằm tại đường 3/2, phường 10, TP Vũng Tàu, tỉnh Bà Rịa - Vũng Tàu. Dự án nằm ngay trung tâm TP Vũng Tàu, thuận tiện cho việc di chuyển và phát triển du lịch trong vùng."
66f8fa3e8ac175583333e911,Khu Đô Thị,Khu du lịch sinh thái Vũng Bầu tại TP.Phú Quốc,TP. Phú Quốc,Kiên Giang,Công ty Cổ phần Phát triển Bất Động Sản Phát Đạt,Đang mở bán,406000.0,18/05/2024 4:15 PM,chưa cập nhật,chưa có đánh giá,"Khu Du Lịch Sinh Thái Vũng Bầu có vị trí tại xã Cửa Cạn, TP.Phú Quốc, tỉnh Kiên Giang. Phía Đông Bắc dự án giáp đường Cửa Cạn – Gành Dầu và rừng Quốc gia. Phía Đông Nam giáp mũi Ông Quới. Phía Tây Bắc giáp rạch Vũng Bầu và phía Tây Nam của dự án giáp với biển."
66f8fa418ac175583333e912,Khu Đô Thị,"The Meadow: Dự án nhà phố, biệt thự tại Bình Chánh",mặt tiền đường Vĩnh Lộc (Hương Lộ 80),Huyện Bình Chánh,Gamuda Land Việt Nam,Đang mở bán,50000.0,08/03/2024 4:23 PM,750.0,chưa có đánh giá,"The Meadow là dự án nhà phố, biệt thự tọa lạc tại mặt tiền đường Vĩnh Lộc (Hương Lộ 80), xã Vĩnh Lộc B, huyện Bình Chánh, TP.HCM. Dự án cách UBND xã vĩnh Lộc B 3km, khu công nghiệp Lê Minh Xuân 4km, khu công nghiệp Vĩnh Lộc 8km, khu công nghiệp Tân Bình 11,5km. Ngoài ra, dự án cách trục đường Trần Văn Giàu khoảng 250m và Quốc lộ 1A 5,8km."
66f8fa458ac175583333e913,Bất Động Sản Nghỉ Dưỡng,Crystal Holidays Harbour Van Don: Dự án khu nghỉ dưỡng tại Quảng Ninh,Lô M1,Khu đô thị Du lịch và Bến cảng cao cấp Ao Tiên,Công ty Cổ phần Everland Vân Đồn,Đang mở bán,26000.0,25/04/2024 1:26 PM,3611.5,chưa có đánh giá,"Crystal Holidays Harbour Van Don có vị trí tại Khu đô thị Du lịch và Bến cảng cao cấp Ao Tiên, xã Hạ Long, huyện Vân Đồn, tỉnh Quảng Ninh. Từ dự án có thể dễ dàng di chuyển đến bến cảng cao cấp Ao Tiên chỉ trong vòng 2 phút, 5 phút đến Cảng Hàng không Quốc tế Vân Đồn, 10 phút đến Trung tâm Y tế huyện Vân Đồn, 15 phút đến cảng Cái Rồng…"
66f8fa488ac175583333e914,Khu Đô Thị,Khu đô thị Golden Point Hải Phòng,tổ dân phố Đông Khê 2,Kiến An,Công ty TNHH Đầu tư và Phát triển Vạn Phúc Điền,Đang mở bán,82299.99,04/05/2024 4:20 PM,1177.0,chưa có đánh giá,"Khu đô thị Golden Point nằm trong Khu đô thị ven sông Lạch Tray, tổ dân phố Đông Khê 2, phường Đồng Hoà, quận Kiến An, TP.Hải Phòng. Dự án nằm ngay sát trục đường lớn Bùi Viện, phía Tây và Nam giáp khu dân cư đông đúc, phía Đông Nam cách dự án khoảng 500m là sông Lạch Tray. Ngoài ra, dự án cách Bệnh viện Vinmec khoảng 2,8km, cách khu đô thị Vinhomes Marina khoảng 3km…"
66f8fa4a8ac175583333e915,Khu Đô Thị,BGI Diamond Bay: Dự án Khu đô thị tại TP.Huế,thuộc khu E,Khu đô thị mới An Vân Dương,Công ty Cổ phần Tập đoàn IUC,Đang mở bán,244700.0,24/04/2024 4:24 PM,1785.0,chưa có đánh giá,"BGI Diamond Bay thuộc khu E, Khu đô thị mới An Vân Dương, có vị trí nằm ở phía Đông của thành phố Huế, khu vực nút giao giữa đường Tố Hữu (nối dài) với đường Thủy Dương – Thuận An, tỉnh Thừa Thiên Huế. Dự án có 03 mặt tiếp giáp 03 trục đường là huyết mạch giao thông của Thành phố Huế gồm: Tố Hữu, Võ Văn Kiệt, Hoàng Quốc Việt và một mặt tiếp giáp với đường lớn."
66f8fa4d8ac175583333e916,Căn hộ chung cư,Khu căn hộ The Sola Park – Imperia Smart City,khu đô thị Vinhomes Smart City,Nam Từ Liêm,Công ty TNHH Đầu tư Kinh doanh phát triển SV Tây Hà Nội,Đang mở bán,23300.0,24/04/2024 10:36 AM,5596.0,chưa có đánh giá,"The Sola Park là giai đoạn 2 của dự án Imperia Smart City, có vị trí tại khu đô thị Vinhomes Smart City, phường Tây Mỗ, quận Nam Từ Liêm, Hà Nội, kế bên cầu vượt nối ra Lê Trọng Tấn - Hà Đông, cách Đại lộ Thăng Long khoảng 300m. Từ dự án có thể di chuyển dễ dàng tới Thiên đường Bảo Sơn, Aeon Mall Hà Đông, sân vận động Mỹ Đình, BigC Thăng Long, Bảo tàng Hà Nội, TTTM The Garden… với khoảng cách chỉ từ 2-5km."
66f8fa538ac175583333e917,Khu công nghiệp,Khu công nghiệp Quế Võ III Bắc Ninh,xã Việt Hùng,Quế Tân,Công ty TNHH Đầu tư phát triển KCN EIP,Đang mở bán,5300000.0,02/03/2024 9:49 AM,1167.0,chưa có đánh giá,"Khu công nghiệp (KCN) Quế Võ III có vị trí tại các xã Việt Hùng, Quế Tân, Phù Lương, thị xã Quế Võ, tỉnh Bắc Ninh. KCN nằm cạnh Quốc lộ 18 đi Quảng Ninh; gần đường sắt Hà Nội - Quảng Ninh; gần các cảng Sông Cầu và Phả Lại."
66f8fa558ac175583333e918,Khu Đô Thị,Khu đô thị và du lịch An Quang Bình Định,Thôn An Quang,xã Cát Khánh,Công ty Cổ phần An Quang Holding,Đang mở bán,892000.0,18/03/2024 5:28 PM,5229.0,chưa có đánh giá,"Khu đô thị và du lịch An Quang tọa lạc tại thôn An Quang, xã Cát Khánh, huyện Phù Cát, tỉnh Bình Định. Phía Bắc dự án giáp khu tái định cư An Quang; phía Nam giáp đường quy hoạch rộng 16m; phía Đông giáp biển Đông và phía Tây giáp khu dân cư hiện trạng."
66f8fa578ac175583333e919,Khu Đô Thị,Phân khu The Orchard - Sycamore Bình Dương,Đại lộ Hùng Vương,TP. Thủ Dầu Một,Công ty TNHH Sycamore,Đang mở bán,91000.0,18/03/2024 5:26 PM,chưa cập nhật,chưa có đánh giá,"The Orchard là phân khu thấp tầng thuộc khu phức hợp Sycamore, có vị trí dọc nằm dọc theo Đại lộ Hùng Vương, phường Hòa Phú, TP.Thủ Dầu Một, tỉnh Bình Dương. Dự án cách tòa nhà Trung tâm Hành chính tỉnh Bình Dương chỉ với 5 phút lái xe. Dự án cũng sở hữu kết nối giao thông thuận tiện khi chỉ mất 40 phút lái xe đến TP.Thủ Đức thông qua tuyến đường Quốc lộ 13. Bên cạnh đó, từ dự án di chuyển vào trung tâm TP.HCM chỉ mất 1 giờ đồng hồ thông qua cao tốc Mỹ Phước – Tâ"
66f8fa5a8ac175583333e91a,Căn hộ chung cư,Dự án căn hộ The Glory by Silk Path,số 08 đường Nguyên Hồng,Đống Đa,Công ty Cổ phần In 15,Đang mở bán,2540.0,18/03/2024 5:25 PM,chưa cập nhật,chưa có đánh giá,"The Glory by Silk Path là dự án căn hộ tọa lạc tại số 08 đường Nguyên Hồng, phường Láng Hạ, quận Đống Đa, Hà Nội. Từ dự án có thể di chuyển dễ dàng đến các khu vực nội thành và ngoại thành nhờ các trục giao thông kết nối linh hoạt với đường vành đai 2, 3 và hệ thống đường sắt đô thị trong tương lai. Dự án cách trung tâm quận Ba Đình, hồ Tây chưa đến 10 phút di chuyển, cách Phố cổ 15 phút và cách sân bay Quốc tế Nội bài khoảng 30 phút."
66f8fa5c8ac175583333e91b,Khu Đô Thị,Economy City: Khu đô thị tại Hưng Yên,Văn Lâm,Hưng Yên,Công ty cổ phần thương mại Hoàng Vương,Đang mở bán,370900.0,26/03/2024 4:03 PM,chưa cập nhật,1.3,"Economy City là dự án khu đô thị có vị trí tại trung tâm thị trấn Như Quỳnh, huyện Văn Lâm, tỉnh Hưng Yên. Dự án cách trung tâm Thủ đô Hà Nội khoảng 18km và dễ dàng di chuyển, kết nối đến các tỉnh thành lân cận như Hải Phòng, Hải Dương, Bắc Ninh. Từ dự án Economy City, cư dân có thể dễ dàng kết nối với các khu đô thị như lớn như Ecopark, Vinhomes Ocean Park, Vinhomes Riverside, Times City…"
66f8fa5f8ac175583333e91c,Khu Đô Thị,Xuân Hương Lake Side: Dự án khu đô thị tại Bắc Giang,Lạng Giang,Bắc Giang,Công ty TNHH Sản xuất Thương mại Dịch vụ PCCC Phương Nam,Đang mở bán,301000.0,25/04/2024 5:14 PM,chưa cập nhật,chưa có đánh giá,"Xuân Hương Lake Side là dự án khu đô thị có vị trí tại thôn Đình, thôn Chùa và thôn Gai, xã Xuân Hương, huyện Lạng Giang, TP.Bắc Giang. Từ dự án chỉ mất 2 phút đi xe là tới khu công Nghiệp Mỹ Thái, 8 phút tới quảng trường trung tâm, 10 phút tới nhà thi đấu thành phố, 10 phút là tới đường cao tốc Hà Nội – Bắc Giang và 15p là tới khu công nghiệp Vân Trung."
66f8fa608ac175583333e91d,Khu Đô Thị,Sun Ponte Residences: Khu đô thị nghỉ dưỡng ven sông Đà Nẵng,đầu cầu Rồng,đường Trần Hưng Đạo,Công ty Cổ phần Thương mại – Du lịch – Đầu tư Cù Lao Chàm,Đang mở bán,32000.0,26/03/2024 5:51 PM,chưa cập nhật,chưa có đánh giá,"Sun Ponte Residences có vị trí tại đầu cầu Rồng, đường Trần Hưng Đạo, phường An Hải, quận Sơn Trà, TP.Đà Nẵng. Dự án sở hữu liên kết giao thông thuận tiện, dễ dàng tiếp cận các khu vực trọng điểm của TP.Đà Nẵng. Dự án cách Cảng hàng không quốc tế Đà Nẵng khoảng 8km, cách Khu du lịch nũi Ngũ Hành Sơn 3,6km, cách Bà Nà Hill khoảng 30km."
66f8fa638ac175583333e91e,Khu Đô Thị,Lam Sơn Nexus City: Dự án đang mở bán tại Bắc Giang,đường Thân Nhân Trung,TP. Bắc Giang,Công ty TNHH Xây dựng và Thương mại Lam Sơn,Đang mở bán,196400.0,06/04/2024 9:25 AM,245.81,chưa có đánh giá,"Lam Sơn Nexus City có vị trí tại đường Thân Nhân Trung, phường Mỹ Độ, TP.Bắc Giang, tỉnh Bắc Giang. Từ dự án cư dân có thể di chuyển về 4 hướng khác nhau: hướng đi cầu Mỹ Độ; hướng ra cao tốc Hà Nội – Bắc Giang; hướng đi Quốc lộ 1A và hướng đi thẳng đến TP.Bắc Ninh. Trục chính Lam Sơn Nexus City có lộ giới 52m kết nối thẳng lên cầu Á Lữ và đi các khu công nghiệp Vân Trung, Song Khê Nội Hoàng, Quang Châu. Ngoài ra, trục đường nội bộ với 4 làn đường nhựa kết nối th"
66f8fa668ac175583333e91f,Khu Đô Thị,Phân khu Tài Lộc – Vinhomes Royal Island,thuộc Đảo Vũ Yên,đường Nguyễn Bỉnh Khiêm,Tập đoàn Vingroup - Công ty Cổ phần,Đang mở bán,chưa cập nhật,16/04/2024 8:56 AM,chưa cập nhật,chưa có đánh giá,"Phân khu Tài Lộc là phân khu mở duy nhất tại dự án Vinhomes Royal Island, thuộc Đảo Vũ Yên, đường Nguyễn Bỉnh Khiêm, phường Đông Hải 2, quận Hải An, TP.Hải Phòng. Dự án nằm trải dài theo 3km sông Cấm, tiếp giáp là cầu Hoàng Gia, nối đảo Vũ Yên với trung tâm thành phố và 2 trục giao thông huyết mạch là Tài Lộc và Hạnh Phúc."
66f8fa698ac175583333e920,Khu Đô Thị,The One World: Dự án Khu đô thị tại trung tâm TP.Thuận An,Quốc lộ 13,Nguyễn Thị Minh Khai và Vành đai 3,Công ty Cổ phần Dịch vụ Thương mại và Xây dựng Địa ốc Kim Oanh,Đang mở bán,500000.0,17/04/2024 7:37 AM,15000.0,chưa có đánh giá,"The One World là dự án khu đô thị tọa lạc tại 3 tuyến đường huyết mạch là Quốc lộ 13, Nguyễn Thị Minh Khai và Vành đai 3, thuộc phường Thuận Giao, TP.Thuận An, tỉnh Bình Dương. Dự án sát ga số 10 – Bình Thái của tuyến metro Bến Thành – Suối Tiên, cách trung tâm TP.Thủ Dầu Một khoảng 2km và gần với các khu công nghiệp lớn như VSIP 1, VSIP 2, Sóng Thần…"
66f8fa6a8ac175583333e921,Căn hộ chung cư,Cát Tường Phú An: Dự án căn hộ tại Long An,đường Mỹ Hạnh (TL9),xã Mỹ Hạnh Nam,Công ty TNHH Cát Tường An - SW,Đang mở bán,25000.0,18/03/2024 5:30 PM,1000.0,5.0,"Cát Tường Phú An tọa lạc tại đường Mỹ Hạnh (TL9), xã Mỹ Hạnh Nam, huyện Đức Hòa, tỉnh Long An. Dự án kết nối với các tuyến đường quan trọng như Tỉnh lộ 10 ,Quốc lộ 22, Tỉnh lộ 824. Đồng thời từ dự án cư dân có thể dễ dàng di chuyển và tiếp cận các khu vực lân cận cũng như các tiện ích xung quanh nhanh chóng như trung tâm thương mại, trung tâm hành chính, trường học, chợ siêu thị và dịch vụ khác."
66f8fa6f8ac175583333e922,Khu Đô Thị,Khu dân cư mới Nam Tiến: Dự án đất nền tại Bắc Giang,Đường ĐT398,Yên Dũng,Công ty Cổ phần Đầu tư Xây dựng Hoài Nam,Đang mở bán,98000.0,13/12/2023 5:44 PM,107.8,chưa có đánh giá,"Khu dân cư Nam Tiến tọa lạc tại Đường ĐT398, xã Đồng Việt, huyện Yên Dũng, Bắc Giang. Dự án nằm sát cầu Đồng Việt kết nối giao thương với Hải Dương, cách KCN Đức Giang chỉ 2km; Tiếp giáp với các trục đường cao tốc Hà Nội- Hạ Long, QL17, đường quy hoạch Vành đai 4; Nằm trong vùng quy hoạch sáp nhập về TP.Bắc Giang trước 2025, cảng lớn Đồng Phúc."
66f8fa718ac175583333e923,Khu Đô Thị,Phu My Estate: Dự án khu dân cư tại Bà Rịa – Vũng Tàu,đường Hắc Dịch,TX. Phú Mỹ,Công ty TNHH một thành viên Vũ Việt,Đang mở bán,72000.0,26/12/2023 3:32 PM,170.0,5.0,"Phu My Estates – Khu dân cư Vũ Việt có vị trí tại mặt tiền đường Hắc Dịch - Tóc Tiên, thị xã Phú Mỹ, tỉnh Bà Rịa – Vũng Tàu. Dự án nằm gần chợ Hắc Dịch, cách sân bay Long Thành 33 phút và cách TP.HCM 1 giờ 45 phút di chuyển."
